"row_id","source","lat_deg","lon_deg","report_date","status_id","water_source","water_source_clean","water_tech_clean","water_tech","_facility_type","country_name","adm1","adm2","_adm3","install_year","installer","_rehab_year","_rehabilitator","management","pay","status","fecal_coliform_value","fecal_coliform_presence","subjective_quality","activity_id","scheme_id","notes","photo_lnk","orig_lnk","data_lnk","public_data_source","wpdx_id","converted","country_id","lat_lon_deg","created_timestamp","updated","geocoded_column","count"
"213363","Water For People","-1.845939166666667","30.021884444444442","2017-04-20T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Murambi",,"1999",,,,,,"Poor",,,,"27aw-35q1-19uc",,,"https://waterforpeople.s3.amazonaws.com/images/36b56730-ae46-4069-9b84-444b53cf1092.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.8458929825796857°, 30.021911411877415°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.021884444444442 -1.845939166666667)","1"
"213426","Water For People","-1.8410133333333334","29.928742500000002","2017-04-14T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Shyorongi",,"1978",,,,,,"Poor",,,,"tycr-3bm8-yk6j",,,"https://waterforpeople.s3.amazonaws.com/images/cc352b01-42fe-473b-abaa-0a03d95cb798.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.8410145164269467°, 29.928738573977867°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.928742500000002 -1.8410133333333334)","1"
"213038","Water For People","-1.7802655555555555","30.07542","2017-04-21T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Masoro",,"1960",,,,,,"Normal",,,,"7m5u-9sy0-5wng",,,"https://waterforpeople.s3.amazonaws.com/images/e364a251-8d8e-4792-a9e5-2fa0ca270086.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.7802309496060509°, 30.075370719355284°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.07542 -1.7802655555555555)","1"
"212984","Water For People","-1.6358469444444443","29.93990527777778","2017-04-15T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Rukozo",,"1970",,,,,,"Poor",,,,"ed68-mvc9-3njc",,,"https://waterforpeople.s3.amazonaws.com/images/881c4e2c-07d5-4e37-8c5f-53478b3b20f2.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6358424381727694°, 29.939790674632782°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.93990527777778 -1.6358469444444443)","1"
"213404","Water For People","-1.6819605555555555","29.936017777777778","2017-04-20T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Tumba",,"1996",,,,,,"Normal",,,,"sntp-4d75-wegw",,,"https://waterforpeople.s3.amazonaws.com/images/0c498923-7803-4b9f-bcf7-7182b1d04642.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6819785079093776°, 29.936087356028384°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.936017777777778 -1.6819605555555555)","1"
"213376","Water For People","-1.6599158333333333","30.014175277777777","2017-06-04T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Kisaro",,"1998",,,,,,"Normal",,,,"7qmm-7qfg-xrh8",,,"https://waterforpeople.s3.amazonaws.com/images/2d53a653-ce25-4ae1-84b8-eeb12209b590.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.659948743842917°, 30.01415843294953°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.014175277777777 -1.6599158333333333)","1"
"213551","Water For People","-1.8106305555555555","30.097841388888888","2017-06-17T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Bushoki",,"1998",,,,,,"Normal",,,,"s2vv-3tph-0a26",,,"https://waterforpeople.s3.amazonaws.com/images/8bbfe474-b93c-4fb0-85ed-e2ba76d0fac1.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.697061548885580°, 29.8986210855456°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.097841388888888 -1.8106305555555555)","1"
"213110","Water For People","-1.6183944444444445","29.887890833333334","2017-03-15T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Base",,"2012",,,,,,"Poor",,,,"khk9-0mw4-w0we",,,"https://waterforpeople.s3.amazonaws.com/images/d352ea01-327f-4743-94f3-1c618400a60a.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.618320907794759°, 29.88805365377609°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.887890833333334 -1.6183944444444445)","1"
"213321","Water For People","-1.6530102777777778","29.983966666666667","2017-04-17T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Kinihira",,"1982",,,,,,"Poor",,,,"mr23-vnch-4b68",,,"https://waterforpeople.s3.amazonaws.com/images/38508dae-0e45-4b78-b5e4-782de500a931.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6530105124688868°, 29.98396674234728°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.983966666666667 -1.6530102777777778)","1"
"213142","Water For People","-1.6882002777777778","29.97311722222222","2017-04-22T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Buyoga",,"1982",,,,,,"Poor",,,,"7krt-90wm-hpqd",,,"https://waterforpeople.s3.amazonaws.com/images/6f931af2-e9eb-49b5-bf1a-af9b8c58198b.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6881943101636359°, 29.973104540660263°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.97311722222222 -1.6882002777777778)","1"
"213267","Water For People","-1.7077730555555555","29.969010833333332","2017-04-18T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Tumba",,"1996",,,,,,"Poor",,,,"mjcw-bwm4-3vh9",,,"https://waterforpeople.s3.amazonaws.com/images/2b356a9f-202c-495a-af69-3fe5e19a63ff.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.7077572580030822°, 29.96900754932229°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.969010833333332 -1.7077730555555555)","1"
"213568","Water For People","-1.7920508333333331","30.125529166666666","2017-06-17T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Buyoga",,"1985",,,,,,"Poor",,,,"d4qk-y0pe-mj52",,,"https://waterforpeople.s3.amazonaws.com/images/de89fde6-96c0-4e56-84f5-49308dbba318.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.706666754300653°, 29.989799546432434°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.125529166666666 -1.7920508333333331)","1"
"213353","Water For People","-1.844862777777778","29.947720833333335","2017-04-14T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Shyorongi",,"2006",,,,,,"Normal",,,,"1r12-r0de-xxbg",,,"https://waterforpeople.s3.amazonaws.com/images/4a9933eb-0d2b-4eb8-ae7d-4ba13a10ce6a.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.844787850986264°, 29.94774209855665°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.947720833333335 -1.844862777777778)","1"
"213016","Water For People","-1.6445352777777777","29.947757777777777","2017-04-15T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Rukozo",,"2000",,,,,,"Poor",,,,"sr36-e6rg-160v",,,"https://waterforpeople.s3.amazonaws.com/images/f6d28e7d-8d9f-463b-8656-0c6dc69ad3bb.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6444881605863544°, 29.947788962612023°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.947757777777777 -1.6445352777777777)","1"
"213391","Water For People","-1.7864733333333331","30.0619875","2017-04-21T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Masoro",,"1963",,,,,,"Normal",,,,"1jpu-kfs8-uqcc",,,"https://waterforpeople.s3.amazonaws.com/images/f6feafa9-bc04-4f0e-bc20-709100739897.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.786570255479854°, 30.06199757469063°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.0619875 -1.7864733333333331)","1"
"209167","WaterAid UK","-2.476687","29.446412","2019-09-30T00:00:00.000","Yes","Rainwater","Rainwater Harvesting",,,"Improved","Rwanda",,,,"2019","WaterAid",,,,,,"0",,"Not potable for another reason (please specify)","11712266",,"EP Kagano water point",,,"https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f","https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls",,"#install_year","RW","(-2.476687°, 29.446412°)","2020-11-06T04:34:07.000","2020-11-06T04:34:07.000","POINT (29.446412 -2.476687)","1"
"213035","Water For People","-1.659534722222222","30.053699166666668","2017-04-24T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Kisaro",,"1998",,,,,,"Normal",,,,"kxwn-bttq-ng31",,,"https://waterforpeople.s3.amazonaws.com/images/fb610875-e73b-4c24-9095-2372a4b42fb9.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6595210395358564°, 30.053708855405695°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.053699166666668 -1.659534722222222)","1"
"213280","Water For People","-1.7267047222222223","30.057435833333333","2017-04-24T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Burega",,"1998",,,,,,"Normal",,,,"7yhm-fr0m-94s9",,,"https://waterforpeople.s3.amazonaws.com/images/e4d549d0-6211-4ea9-bda0-6688d766ee43.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.7267236249922675°, 30.057459378853533°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.057435833333333 -1.7267047222222223)","1"
"213300","Water For People","-1.7170111111111113","29.923923055555555","2017-04-14T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Bushoki",,"2010",,,,,,"Poor",,,,"kwcb-4vrw-gq51",,,"https://waterforpeople.s3.amazonaws.com/images/0a5c1781-fc28-49ef-a189-2814eeaef112.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.7168749162855825°, 29.923854302796602°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.923923055555555 -1.7170111111111113)","1"
"213544","Water For People","-1.639769008546434","29.926121875760966","2017-06-17T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Base",,"1980",,,,,,"Normal",,,,"amqr-xu81-j4a8",,,"https://waterforpeople.s3.amazonaws.com/images/81faed7e-6a28-4b0d-8c5a-209a280a1cb9.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.639769008546434°, 29.926121875760966°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.926121875760966 -1.639769008546434)","1"
"213067","Water For People","-1.6740480555555555","29.925620833333333","2017-04-20T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Tumba",,"1998",,,,,,"Poor",,,,"edxy-8w8m-35sr",,,"https://waterforpeople.s3.amazonaws.com/images/c75231f4-ce48-46fd-b7e0-8a8bde827c4b.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6740026360036862°, 29.925654430895083°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.925620833333333 -1.6740480555555555)","1"
"213080","Water For People","-1.6800091666666666","29.936945833333333","2017-04-20T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Tumba",,"2013",,,,,,"Normal",,,,"gk1p-st7d-4skd",,,"https://waterforpeople.s3.amazonaws.com/images/649d5fb3-c122-41cf-bafc-c8213e475541.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.680149457939596°, 29.936943550329°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.936945833333333 -1.6800091666666666)","1"
"213604","Water For People","1.6547620621547832","30.012103723690125","2015-01-02T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Kisaro",,"1980",,,,,,"Normal",,,,"3bvg-ktad-htwx",,,"https://waterforpeople.s3.amazonaws.com/images/0fa9f4da-99b7-43f2-b06b-6da49ed5d3b8.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(1.6547620621547832°, 30.012103723690125°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.012103723690124 1.6547620621547832)","1"
"213163","Water For People","-1.635831111111111","30.047109722222224","2017-06-02T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Kisaro",,"1998",,,,,,"Normal",,,,"qwy3-h5bw-fqv8",,,"https://waterforpeople.s3.amazonaws.com/images/86c4e5f5-a80a-413a-a9e6-96eaf49ffc39.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6358499200116234°, 30.047035629006977°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.047109722222224 -1.635831111111111)","1"
"213497","Water For People","-1.7289219444444446","30.032376666666664","2017-06-03T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Burega",,"1985",,,,,,"Poor",,,,"vc0y-hcfg-pmtg",,,"https://waterforpeople.s3.amazonaws.com/images/f6a99e9c-fc7f-4882-adf2-16bb2c7e80ad.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.7287844439499678°, 30.032164268829725°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.032376666666664 -1.7289219444444446)","1"
"213043","Water For People","-1.6450080555555555","30.0641775","2017-04-24T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Kisaro",,"1998",,,,,,"Normal",,,,"5v4w-0whw-x3bd",,,"https://waterforpeople.s3.amazonaws.com/images/c9357f77-485d-4714-8fb1-aa3178879583.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6449503473978795°, 30.06418609378373°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.0641775 -1.6450080555555555)","1"
"213078","Water For People","-1.8326808333333333","29.96753","2017-04-15T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Rusiga",,"1996",,,,,,"Poor",,,,"shx0-nksg-dnkx",,,"https://waterforpeople.s3.amazonaws.com/images/c9a99687-5fe3-48d3-ac70-02537e6a8987.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.8327415614057905°, 29.967510830162524°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.96753 -1.8326808333333333)","1"
"213591","Water For People","-1.8105988888888889","30.097872777777777","2017-06-17T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Bushoki",,"1997",,,,,,"Normal",,,,"w2u9-t5ec-y0cq",,,"https://waterforpeople.s3.amazonaws.com/images/44e9a453-9dcf-4492-8ffd-40ccc4ac8e8e.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.674295848538083°, 29.8902875458962°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.097872777777777 -1.8105988888888889)","1"
"213327","Water For People","-1.6453794444444445","29.951232777777776","2017-04-15T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Rukozo",,"1950",,,,,,"Poor",,,,"54nb-k9da-2fbu",,,"https://waterforpeople.s3.amazonaws.com/images/132aa79b-cfe2-4ddc-bb39-b8e51430dcef.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6456841587523003°, 29.951168761555092°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.951232777777776 -1.6453794444444445)","1"
"213198","Water For People","-1.6662394444444444","30.001606388888888","2017-06-04T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Kisaro",,"1998",,,,,,"Normal",,,,"cb9s-gkxq-1km7",,,"https://waterforpeople.s3.amazonaws.com/images/3f15bc87-2d4d-48e4-b065-7a785df784f1.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6661538694906308°, 30.001586237861016°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.001606388888888 -1.6662394444444444)","1"
"213462","Water For People","-1.6839980555555556","29.941998055555555","2017-04-20T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Tumba",,"2016",,,,,,"Poor",,,,"b5q9-0a7d-360r",,,"https://waterforpeople.s3.amazonaws.com/images/1fb152a6-f801-4aed-8974-9a6c21f78baa.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6840246030488364°, 29.94205568829765°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.941998055555555 -1.6839980555555556)","1"
"213166","Water For People","-1.7022286111111111","29.933431666666667","2017-04-18T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Tumba",,"1996",,,,,,"Poor",,,,"80kt-w90d-kp03",,,"https://waterforpeople.s3.amazonaws.com/images/e309e589-6cfb-4b60-8b3d-723b57d7031f.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.7022282905415305°, 29.9335057552786°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.933431666666667 -1.7022286111111111)","1"
"213236","Water For People","-1.6231191666666667","30.014970833333333","2017-06-02T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Kisaro",,"2005",,,,,,"Normal",,,,"3rxv-mkux-qk1q",,,"https://waterforpeople.s3.amazonaws.com/images/dc6428c4-1804-4b87-ba1d-0f754ad78c85.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6221759378502771°, 30.01494474252621°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.014970833333333 -1.6231191666666667)","1"
"213519","Water For People","-1.7973683333333332","30.111507222222222","2017-06-17T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Buyoga",,"2005",,,,,,"Normal",,,,"tv57-05xe-114e",,,"https://waterforpeople.s3.amazonaws.com/images/cd048e0d-3d89-4074-8206-de0f2d996e73.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.7161119464378967°, 30.005256875767009°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (30.111507222222222 -1.7973683333333332)","1"
"213216","Water For People","-1.6283672222222223","29.89942361111111","2017-04-20T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Cyungo",,"1940",,,,,,"Poor",,,,"sp20-v4uy-9yt6",,,"https://waterforpeople.s3.amazonaws.com/images/bd8bf669-32a3-4cd8-b3cc-8bd24c340863.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.6284759911929045°, 29.899393849142047°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.89942361111111 -1.6283672222222223)","1"
"213131","Water For People","-1.7171036111111113","29.946986944444443","2017-04-16T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Tumba",,"1999",,,,,,"Normal",,,,"tdya-e8f1-faq8",,,"https://waterforpeople.s3.amazonaws.com/images/617a95d6-038c-494d-bfdc-9901f2347785.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.7172261351822242°, 29.94689954492058°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.946986944444443 -1.7171036111111113)","1"
"213340","Water For People","-1.7211544444444447","29.96348611111111","2017-04-18T00:00:00.000","Yes","Protected Spring","Protected Spring",,"Protected Spring","Improved","Rwanda","Rulindo","Tumba",,"1996",,,,,,"Normal",,,,"dv7q-586t-7by7",,,"https://waterforpeople.s3.amazonaws.com/images/344306f3-e7c3-4349-b39d-67f8884db837.jpg",,"https://catalog.waterpointdata.org/datasets/water-for-people-global-2017-rwanda-handpumps-5f74e47e","https://catalog.waterpointdata.org/datafiles/water-for-people-global-2017-rwanda-handpumps-5f74e47e.xlsx",,"#water_source","RW","(-1.721149572446289°, 29.963449253123287°)","2020-09-30T20:03:10.000","2020-09-30T20:03:10.000","POINT (29.96348611111111 -1.7211544444444447)","1"
